page,nearest_page,similarity_percent,difference_percent,status,main_text_words
guides/blogs/tamil-vegetarian-catering-service-guide-for-summer-events-around-arni-road.html,guides/blogs/tamil-vegetarian-catering-service-guide-practical-decisions-for-service-timing.html,24.3,75.7,PASS,3097
servicing-areas/kilvaithinankuppam-catering.html,servicing-areas/bangarupalem-catering.html,24.29,75.71,PASS,4258
guides/blogs/annadhanam-catering-planning-guide-for-mixed-menus-around-polur.html,guides/blogs/annadhanam-catering-planning-guide-practical-decisions-for-family-preferences.html,24.26,75.74,PASS,2903
guides/blogs/pongal-catering-in-vellore-checklist-for-summer-events.html,guides/blogs/sports-event-catering-in-vellore-checklist-for-summer-events.html,24.19,75.81,PASS,2828
guides/blogs/muslim-wedding-catering-in-vellore-checklist-for-service-timing.html,guides/blogs/rajasthani-catering-in-vellore-checklist-for-service-timing.html,24.19,75.81,PASS,2894
guides/blogs/south-indian-wedding-menus-checklist-for-mixed-menus-around-bagayam-road.html,guides/blogs/south-indian-wedding-menus-checklist-practical-decisions-for-family-preferences.html,24.16,75.84,PASS,3086
servicing-areas/ranipet-catering.html,servicing-areas/vellore-catering.html,24.12,75.88,PASS,4195
guides/blogs/homam-havan-catering-in-vellore-checklist-for-summer-events.html,guides/blogs/tiffin-catering-in-vellore-checklist-for-summer-events.html,24.12,75.88,PASS,2792
servicing-areas/palamaner-catering.html,servicing-areas/chittoor-catering.html,24.05,75.95,PASS,4221
guides/blogs/lunch-catering-mistakes-to-avoid-for-service-timing-around-sathiyamangalam.html,guides/blogs/lunch-catering-mistakes-to-avoid-practical-decisions-for-summer-events.html,24.05,75.95,PASS,3012
servicing-areas/chetpet-catering.html,servicing-areas/katpadi-catering.html,24.04,75.96,PASS,4299
guides/blogs/industrial-canteen-catering-in-vellore-venue-coordination-guide-for-mixed-menus.html,guides/blogs/bereavement-meal-catering-in-vellore-venue-coordination-guide-for-mixed-menus.html,23.94,76.06,PASS,3114
guides/blogs/banana-leaf-service-menu-guide-practical-decisions-for-summer-events.html,guides/blogs/seemandham-catering-in-vellore-budget-planning-guide-practical-decisions-for-summer-events.html,23.93,76.07,PASS,2998
guides/blogs/asian-catering-in-vellore-checklist-for-summer-events.html,guides/blogs/tiffin-catering-in-vellore-checklist-for-summer-events.html,23.92,76.08,PASS,2797
servicing-areas/kaveripakkam-catering.html,servicing-areas/kaniyambadi-catering.html,23.86,76.14,PASS,4238
servicing-areas/polur-catering.html,servicing-areas/tiruvannamalai-catering.html,23.83,76.17,PASS,4252
guides/blogs/pure-veg-catering-in-vellore-venue-coordination-guide-for-mixed-menus.html,guides/blogs/senior-friendly-catering-in-vellore-venue-coordination-guide-for-mixed-menus.html,23.79,76.21,PASS,3103
servicing-areas/puttur-catering.html,servicing-areas/alangayam-catering.html,23.77,76.23,PASS,4235
servicing-areas/alangayam-catering.html,servicing-areas/puttur-catering.html,23.77,76.23,PASS,4224
guides/blogs/breakfast-catering-checklist-for-family-preferences-around-bakiyath.html,guides/blogs/breakfast-catering-planning-guide-for-mixed-menus-around-chinnadamal-cheruvu.html,23.77,76.23,PASS,2839
guides/blogs/breakfast-catering-planning-guide-for-mixed-menus-around-chinnadamal-cheruvu.html,guides/blogs/breakfast-catering-checklist-for-family-preferences-around-bakiyath.html,23.77,76.23,PASS,3014
guides/blogs/lunch-catering-venue-coordination-guide-for-summer-events-around-seruvangi.html,guides/blogs/lunch-catering-menu-guide-practical-decisions-for-service-timing.html,23.72,76.28,PASS,3025
servicing-areas/walajapet-catering.html,servicing-areas/puttur-catering.html,23.45,76.55,PASS,4220
servicing-areas/kalambur-catering.html,servicing-areas/palamaner-catering.html,23.42,76.58,PASS,4177
servicing-areas/padavedu-catering.html,servicing-areas/arani-catering.html,23.35,76.65,PASS,4217
guides/blogs/guest-count-planning-food-counter-guide-practical-decisions-for-family-preferences.html,guides/blogs/venue-coordination-planning-guide-practical-decisions-for-family-preferences.html,23.34,76.66,PASS,3139
guides/blogs/banana-leaf-service-menu-guide-for-service-timing-around-sainathapuram.html,guides/blogs/banana-leaf-service-menu-guide-practical-decisions-for-summer-events.html,23.32,76.68,PASS,2984
guides/blogs/engagement-catering-service-guide-for-summer-events-around-veerasettipalli-r-f.html,guides/blogs/engagement-catering-service-guide-practical-decisions-for-service-timing.html,23.26,76.74,PASS,3058
guides/blogs/housewarming-catering-planning-guide-for-family-preferences-around-mullai-nagar.html,guides/blogs/housewarming-catering-timing-guide-practical-decisions-for-family-preferences.html,23.2,76.8,PASS,2996
servicing-areas/nallimalai-r-f-catering.html,servicing-areas/appukal-r-f-catering.html,23.16,76.84,PASS,4568
guides/blogs/seemandham-catering-in-vellore-venue-coordination-guide-for-summer-events-around-madhanur-bus-stand.html,guides/blogs/seemandham-catering-in-vellore-menu-guide-practical-decisions-for-service-timing.html,23.15,76.85,PASS,3374
guides/blogs/school-event-catering-timing-guide-for-mixed-menus-around-cmc-outgate.html,guides/blogs/school-event-catering-timing-guide-practical-decisions-for-family-preferences.html,23.09,76.91,PASS,3113
guides/blogs/tamil-vegetarian-catering-menu-guide-for-summer-events-around-melshanankuppam.html,guides/blogs/tamil-vegetarian-catering-service-guide-for-summer-events-around-arni-road.html,23.06,76.94,PASS,3017
guides/blogs/guest-count-planning-checklist-for-mixed-menus-around-brahmapuram.html,guides/blogs/guest-count-planning-guest-count-guide-practical-decisions-for-mixed-menus.html,23.04,76.96,PASS,2912
guides/blogs/wedding-catering-in-vellore-service-guide-for-service-timing-around-arakkonam.html,guides/blogs/wedding-catering-in-vellore-menu-guide-practical-decisions-for-service-timing.html,22.9,77.1,PASS,3150
guides/blogs/banana-leaf-service-mistakes-to-avoid-for-summer-events-around-ariyur-junction.html,guides/blogs/banana-leaf-service-mistakes-to-avoid-practical-decisions-for-service-timing.html,22.79,77.21,PASS,3205
guides/blogs/temple-function-catering-menu-guide-for-service-timing-around-polur-road.html,guides/blogs/temple-function-catering-venue-coordination-guide-practical-decisions-for-service-timing.html,22.78,77.22,PASS,3065
guides/blogs/seemandham-catering-in-vellore-menu-guide-for-summer-events-around-kothakuppam.html,guides/blogs/seemandham-catering-in-vellore-menu-guide-practical-decisions-for-service-timing.html,22.73,77.27,PASS,3076
guides/blogs/buffet-catering-checklist-for-family-preferences-around-nemili-bazaar.html,guides/blogs/buffet-catering-planning-guide-practical-decisions-for-family-preferences.html,22.67,77.33,PASS,2912
guides/blogs/reception-dinner-catering-guest-count-guide-for-mixed-menus-around-pernambut-road.html,guides/blogs/reception-dinner-catering-planning-guide-practical-decisions-for-mixed-menus.html,22.56,77.44,PASS,3103
guides/blogs/dessert-counters-guest-count-guide-for-mixed-menus-around-palamadai.html,guides/blogs/dessert-counters-checklist-practical-decisions-for-family-preferences.html,22.51,77.49,PASS,2932
servicing-areas/gandhinagar-catering.html,servicing-areas/gandhinagar-katpadi-catering.html,22.45,77.55,PASS,4163
guides/blogs/buffet-catering-timing-guide-for-mixed-menus-around-umayampattu.html,guides/blogs/buffet-catering-checklist-practical-decisions-for-mixed-menus.html,22.44,77.56,PASS,2923
guides/blogs/non-vegetarian-catering-guest-count-guide-for-family-preferences-around-vellore-south.html,guides/blogs/non-vegetarian-catering-guest-count-guide-practical-decisions-for-mixed-menus.html,22.39,77.61,PASS,3032
guides/blogs/live-food-counters-menu-guide-for-service-timing-around-machampattu.html,guides/blogs/live-food-counters-service-guide-practical-decisions-for-summer-events.html,22.38,77.62,PASS,2990
servicing-areas/vellore-east-catering.html,servicing-areas/vellore-town-catering.html,22.33,77.67,PASS,4405
guides/blogs/buffet-catering-guest-count-guide-for-family-preferences-around-nemili.html,guides/blogs/buffet-catering-food-counter-guide-practical-decisions-for-mixed-menus.html,22.31,77.69,PASS,2934
guides/blogs/engagement-catering-mistakes-to-avoid-for-service-timing-around-nemili-junction.html,guides/blogs/engagement-catering-in-vellore-guest-count-guide-for-buffet-flow.html,22.26,77.74,PASS,3124
servicing-areas/pallalakuppam-r-f-catering.html,servicing-areas/karapattu-r-f-catering.html,22.22,77.78,PASS,4524
guides/blogs/school-event-catering-food-counter-guide-for-mixed-menus-around-nemandapuram.html,guides/blogs/school-event-catering-timing-guide-for-mixed-menus-around-cmc-outgate.html,22.17,77.83,PASS,3119
servicing-areas/vellore-north-catering.html,servicing-areas/vellore-fort-catering.html,22.11,77.89,PASS,4299
servicing-areas/vellore-fort-catering.html,servicing-areas/vellore-north-catering.html,22.11,77.89,PASS,4340
servicing-areas/arumparai-catering.html,servicing-areas/pulimedu-catering.html,21.96,78.04,PASS,4175
servicing-areas/pulimedu-catering.html,servicing-areas/arumparai-catering.html,21.96,78.04,PASS,4195
guides/blogs/food-hygiene-menu-guide-for-service-timing-around-kammiyambattu.html,guides/blogs/food-hygiene-menu-guide-practical-decisions-for-summer-events.html,21.96,78.04,PASS,2906
guides/blogs/annadhanam-catering-checklist-for-family-preferences-around-abdullapuram.html,guides/blogs/annadhanam-catering-food-counter-guide-for-family-preferences-around-gudimallur.html,21.94,78.06,PASS,2830
servicing-areas/ariyur-catering.html,servicing-areas/ariyur-katpadi-catering.html,21.93,78.07,PASS,4121
guides/blogs/wedding-catering-in-vellore-menu-guide-for-service-timing-around-vellore.html,guides/blogs/wedding-catering-in-vellore-venue-coordination-guide-practical-decisions-for-service-timing.html,21.77,78.23,PASS,3065
guides/blogs/non-vegetarian-catering-planning-guide-for-family-preferences-around-khadavalam.html,guides/blogs/non-vegetarian-catering-guest-count-guide-for-family-preferences-around-vellore-south.html,21.74,78.26,PASS,2899
guides/blogs/venue-coordination-guest-count-guide-for-family-preferences-around-malayambattu.html,guides/blogs/venue-coordination-guest-count-guide-practical-decisions-for-mixed-menus.html,21.69,78.31,PASS,2918
servicing-areas/vellore-cantonment-catering.html,servicing-areas/vellore-west-catering.html,21.61,78.39,PASS,4428
servicing-areas/vellore-west-catering.html,servicing-areas/vellore-cantonment-catering.html,21.61,78.39,PASS,4374
guides/blogs/engagement-catering-menu-guide-for-summer-events-around-sathuvachari-phase-1.html,guides/blogs/engagement-catering-in-vellore-guest-count-guide-for-buffet-flow.html,21.61,78.39,PASS,3120
guides/blogs/engagement-catering-budget-planning-guide-for-service-timing-around-kasalankuppam.html,guides/blogs/engagement-catering-budget-planning-guide-practical-decisions-for-summer-events.html,21.59,78.41,PASS,3026
guides/blogs/wedding-catering-in-vellore-budget-planning-guide-for-summer-events-around-gudipala.html,guides/blogs/wedding-catering-in-vellore-service-guide-practical-decisions-for-summer-events.html,21.58,78.42,PASS,3186
guides/blogs/tamil-vegetarian-catering-budget-planning-guide-for-service-timing-around-green-circle-vellore.html,servicing-areas/green-circle-vellore-catering.html,21.56,78.44,PASS,3285
servicing-areas/fort-roundana-catering.html,servicing-areas/fort-market-catering.html,21.45,78.55,PASS,4394
servicing-areas/fort-market-catering.html,servicing-areas/fort-roundana-catering.html,21.45,78.55,PASS,4368
guides/blogs/catering-budget-planning-venue-coordination-guide-for-service-timing-around-tirupattur-bus-stand.html,guides/blogs/catering-budget-planning-venue-coordination-guide-practical-decisions-for-summer-events.html,21.43,78.57,PASS,3288
guides/blogs/filter-coffee-service-mistakes-to-avoid-for-service-timing-around-vepampattu.html,guides/blogs/filter-coffee-service-service-guide-practical-decisions-for-service-timing.html,21.39,78.61,PASS,3117
servicing-areas/usur-catering.html,servicing-areas/vellore-r-f-catering.html,21.36,78.64,PASS,4171
servicing-areas/veerasettipalli-r-f-catering.html,servicing-areas/ammundi-r-f-catering.html,21.33,78.67,PASS,4518
servicing-areas/kilkothur-catering.html,servicing-areas/kaspa-catering.html,21.33,78.67,PASS,4217
servicing-areas/kaspa-catering.html,servicing-areas/kilkothur-catering.html,21.33,78.67,PASS,4194
servicing-areas/masigam-catering.html,servicing-areas/timiri-catering.html,21.28,78.72,PASS,4197
servicing-areas/timiri-catering.html,servicing-areas/masigam-catering.html,21.28,78.72,PASS,4164
guides/blogs/birthday-catering-in-vellore-timing-guide-for-family-preferences-around-palampakkam.html,guides/blogs/birthday-catering-in-vellore-guest-count-guide-practical-decisions-for-family-preferences.html,21.26,78.74,PASS,3067
guides/blogs/banana-leaf-service-venue-coordination-guide-for-service-timing-around-kilkrishnapuram.html,guides/blogs/banana-leaf-service-mistakes-to-avoid-practical-decisions-for-service-timing.html,21.22,78.78,PASS,3107
servicing-areas/suparipattu-catering.html,servicing-areas/melshanankuppam-catering.html,21.21,78.79,PASS,4171
servicing-areas/melshanankuppam-catering.html,servicing-areas/suparipattu-catering.html,21.21,78.79,PASS,4191
servicing-areas/vellore-institute-of-technology-catering.html,servicing-areas/vellore-north-catering.html,21.08,78.92,PASS,4713
guides/blogs/biryani-catering-budget-planning-guide-for-summer-events-around-thattaparai.html,guides/blogs/biryani-catering-venue-coordination-guide-practical-decisions-for-service-timing.html,21.07,78.93,PASS,2980
guides/blogs/biryani-catering-service-guide-for-service-timing-around-shenbakkam.html,guides/blogs/biryani-catering-menu-guide-practical-decisions-for-service-timing.html,21.06,78.94,PASS,2934
servicing-areas/vellore-collectorate-catering.html,servicing-areas/vellore-r-f-catering.html,21.03,78.97,PASS,4359
guides/blogs/birthday-catering-in-vellore-planning-guide-for-mixed-menus-around-kaniyambadi-r-f.html,guides/blogs/birthday-catering-in-vellore-timing-guide-practical-decisions-for-mixed-menus.html,21.02,78.98,PASS,3259
servicing-areas/kuppampalayam-catering.html,servicing-areas/lekkanakuppam-catering.html,21.0,79.0,PASS,4193
servicing-areas/lekkanakuppam-catering.html,servicing-areas/kuppampalayam-catering.html,21.0,79.0,PASS,4218
guides/blogs/school-event-catering-guest-count-guide-for-family-preferences-around-gudiyatham-bazaar.html,guides/blogs/school-event-catering-planning-guide-practical-decisions-for-family-preferences.html,20.97,79.03,PASS,3115
servicing-areas/pernampattu-catering.html,servicing-areas/rathinagiri-catering.html,20.96,79.04,PASS,4179
servicing-areas/rathinagiri-catering.html,servicing-areas/pernampattu-catering.html,20.96,79.04,PASS,4186
guides/blogs/venue-coordination-food-counter-guide-for-mixed-menus-around-natrampalli.html,guides/blogs/venue-coordination-timing-guide-practical-decisions-for-family-preferences.html,20.96,79.04,PASS,3003
guides/blogs/dessert-counters-food-counter-guide-for-family-preferences-around-gudiyatham.html,guides/blogs/dessert-counters-timing-guide-for-family-preferences-around-chittoor.html,20.95,79.05,PASS,3000
servicing-areas/nellorepettai-catering.html,servicing-areas/vannanthangal-catering.html,20.94,79.06,PASS,4167
servicing-areas/vannanthangal-catering.html,servicing-areas/nellorepettai-catering.html,20.94,79.06,PASS,4156
servicing-areas/vellore-south-catering.html,guides/blogs/non-vegetarian-catering-guest-count-guide-for-family-preferences-around-vellore-south.html,20.93,79.07,PASS,4357
guides/blogs/venue-coordination-timing-guide-for-mixed-menus-around-sathuvachari-junction.html,guides/blogs/venue-coordination-timing-guide-practical-decisions-for-family-preferences.html,20.91,79.09,PASS,2995
servicing-areas/melsanankuppam-catering.html,servicing-areas/koothambakkam-catering.html,20.86,79.14,PASS,4212
servicing-areas/koothambakkam-catering.html,servicing-areas/melsanankuppam-catering.html,20.86,79.14,PASS,4158
guides/blogs/breakfast-catering-food-counter-guide-for-family-preferences-around-athiyur.html,guides/blogs/breakfast-catering-food-counter-guide-practical-decisions-for-mixed-menus.html,20.84,79.16,PASS,3025
guides/blogs/birthday-catering-in-vellore-food-counter-guide-for-family-preferences-around-arakonam-town.html,guides/blogs/birthday-catering-in-vellore-guest-count-guide-practical-decisions-for-family-preferences.html,20.82,79.18,PASS,3319
servicing-areas/pakkam-catering.html,servicing-areas/ambur-town-catering.html,20.73,79.27,PASS,4178
guides/blogs/food-hygiene-venue-coordination-guide-for-service-timing-around-vettavalam.html,guides/blogs/food-hygiene-budget-planning-guide-practical-decisions-for-service-timing.html,20.73,79.27,PASS,3008
servicing-areas/chettithangal-catering.html,servicing-areas/thellai-catering.html,20.71,79.29,PASS,4189
servicing-areas/allapuram-catering.html,servicing-areas/appukal-catering.html,20.67,79.33,PASS,4195
servicing-areas/kandili-catering.html,servicing-areas/thimmanacherikuppam-catering.html,20.66,79.34,PASS,4200
servicing-areas/thimmanacherikuppam-catering.html,servicing-areas/kandili-catering.html,20.66,79.34,PASS,4192
guides/live-counter-planning-vellore.html,guides/catering-cost-guide-vellore.html,20.64,79.36,PASS,1054
servicing-areas/karugambathur-catering.html,servicing-areas/kothakuppam-catering.html,20.62,79.38,PASS,4199
servicing-areas/kothakuppam-catering.html,servicing-areas/karugambathur-catering.html,20.62,79.38,PASS,4204
servicing-areas/anaikattu-catering.html,servicing-areas/karuthamalai-catering.html,20.62,79.38,PASS,4178
servicing-areas/sholavaram-catering.html,servicing-areas/bomminayakkanpalayam-catering.html,20.61,79.39,PASS,4173
servicing-areas/kallukadai-garden-catering.html,servicing-areas/walajabad-catering.html,20.57,79.43,PASS,4358
servicing-areas/walajabad-catering.html,servicing-areas/kallukadai-garden-catering.html,20.57,79.43,PASS,4175
servicing-areas/puttavaripalli-catering.html,servicing-areas/sainathapuram-catering.html,20.52,79.48,PASS,4184
servicing-areas/sainathapuram-catering.html,servicing-areas/puttavaripalli-catering.html,20.52,79.48,PASS,4199
servicing-areas/modikuppam-catering.html,servicing-areas/ammanankuppam-catering.html,20.51,79.49,PASS,4198
servicing-areas/ammanankuppam-catering.html,servicing-areas/modikuppam-catering.html,20.51,79.49,PASS,4190
servicing-areas/thadagam-catering.html,servicing-areas/jolarpet-town-catering.html,20.49,79.51,PASS,4192
servicing-areas/palur-catering.html,servicing-areas/kandili-catering.html,20.47,79.53,PASS,4218
servicing-areas/karuneekasamudram-catering.html,servicing-areas/kammiyambattu-catering.html,20.46,79.54,PASS,4173
servicing-areas/kammiyambattu-catering.html,servicing-areas/karuneekasamudram-catering.html,20.46,79.54,PASS,4200
guides/blogs/food-hygiene-mistakes-to-avoid-for-summer-events-around-poondi.html,guides/blogs/food-hygiene-menu-guide-practical-decisions-for-summer-events.html,20.45,79.55,PASS,3003
servicing-areas/kumaramangalam-catering.html,servicing-areas/nemandapuram-catering.html,20.42,79.58,PASS,4153
servicing-areas/nemandapuram-catering.html,servicing-areas/kumaramangalam-catering.html,20.42,79.58,PASS,4156
servicing-areas/sathapalaiyam-catering.html,servicing-areas/kuppampalayam-catering.html,20.42,79.58,PASS,4194
servicing-areas/nariambattu-catering.html,servicing-areas/vellore-north-catering.html,20.39,79.61,PASS,4175
servicing-areas/kadapperi-catering.html,servicing-areas/thuttikadu-catering.html,20.36,79.64,PASS,4165
servicing-areas/chinnallapuram-catering.html,servicing-areas/kil-arasampattu-catering.html,20.36,79.64,PASS,4174
servicing-areas/thuttikadu-catering.html,servicing-areas/kadapperi-catering.html,20.36,79.64,PASS,4165
guides/blogs/banana-leaf-service-service-guide-for-summer-events-around-thengal.html,guides/blogs/banana-leaf-service-venue-coordination-guide-for-service-timing-around-kilkrishnapuram.html,20.35,79.65,PASS,2977
servicing-areas/brahmapuram-catering.html,servicing-areas/sholavaram-catering.html,20.34,79.66,PASS,4144
servicing-areas/perumuchi-catering.html,servicing-areas/kilkothur-catering.html,20.31,79.69,PASS,4192
servicing-areas/odiyathur-catering.html,servicing-areas/thuttikadu-catering.html,20.31,79.69,PASS,4175
servicing-areas/maniyarakuppam-catering.html,servicing-areas/melvisharam-catering.html,20.3,79.7,PASS,4198
servicing-areas/devarishikuppam-catering.html,servicing-areas/vellore-institute-of-technology-catering.html,20.3,79.7,PASS,4144
servicing-areas/melvisharam-catering.html,servicing-areas/maniyarakuppam-catering.html,20.3,79.7,PASS,4167
servicing-areas/sathiyamangalam-catering.html,servicing-areas/ariyur-katpadi-catering.html,20.29,79.71,PASS,4154
servicing-areas/pennathur-catering.html,servicing-areas/modikuppam-catering.html,20.21,79.79,PASS,4131
servicing-areas/bojanapuram-catering.html,servicing-areas/ongapadi-catering.html,20.18,79.82,PASS,4183
servicing-areas/ongapadi-catering.html,servicing-areas/bojanapuram-catering.html,20.18,79.82,PASS,4174
servicing-areas/balekuppam-catering.html,servicing-areas/ambur-town-catering.html,20.17,79.83,PASS,4188
servicing-areas/erthangal-catering.html,servicing-areas/chithathoor-catering.html,20.16,79.84,PASS,4172
servicing-areas/chithathoor-catering.html,servicing-areas/erthangal-catering.html,20.16,79.84,PASS,4200
servicing-areas/chokkarishikuppam-catering.html,servicing-areas/gundalapalli-catering.html,20.14,79.86,PASS,4177
servicing-areas/anandhalai-catering.html,servicing-areas/alanganeri-catering.html,20.14,79.86,PASS,4197
servicing-areas/alanganeri-catering.html,servicing-areas/anandhalai-catering.html,20.14,79.86,PASS,4216
servicing-areas/gundalapalli-catering.html,servicing-areas/chokkarishikuppam-catering.html,20.14,79.86,PASS,4180
servicing-areas/sembedu-catering.html,servicing-areas/seduvalai-catering.html,20.14,79.86,PASS,4161
servicing-areas/seduvalai-catering.html,servicing-areas/sembedu-catering.html,20.14,79.86,PASS,4161
servicing-areas/kosapet-catering.html,servicing-areas/thimmanacherikuppam-catering.html,20.14,79.86,PASS,4155
servicing-areas/kilpatti-catering.html,servicing-areas/gundalapalli-catering.html,20.13,79.87,PASS,4163
servicing-areas/munjurpattu-catering.html,servicing-areas/parsanapalli-catering.html,20.13,79.87,PASS,4157
servicing-areas/parsanapalli-catering.html,servicing-areas/munjurpattu-catering.html,20.13,79.87,PASS,4189
servicing-areas/karkur-catering.html,servicing-areas/okkanapuram-catering.html,20.12,79.88,PASS,4189
servicing-areas/chinnadamal-cheruvu-catering.html,guides/blogs/breakfast-catering-planning-guide-for-mixed-menus-around-chinnadamal-cheruvu.html,20.12,79.88,PASS,4329
servicing-areas/okkanapuram-catering.html,servicing-areas/karkur-catering.html,20.12,79.88,PASS,4161
servicing-areas/chedukkarai-catering.html,servicing-areas/koothambakkam-catering.html,20.1,79.9,PASS,4178
servicing-areas/arapakkam-catering.html,servicing-areas/sholinghur-town-catering.html,20.09,79.91,PASS,4151
servicing-areas/bagayam-catering.html,servicing-areas/arunkundram-catering.html,20.08,79.92,PASS,4179
servicing-areas/arunkundram-catering.html,servicing-areas/bagayam-catering.html,20.08,79.92,PASS,4167
servicing-areas/chengundram-catering.html,servicing-areas/cholamur-catering.html,20.07,79.93,PASS,4187
servicing-areas/thiruvalluvar-university-catering.html,servicing-areas/usur-catering.html,20.07,79.93,PASS,4395
servicing-areas/melarasampattu-catering.html,servicing-areas/kaveripakkam-town-catering.html,20.07,79.93,PASS,4194
servicing-areas/cholamur-catering.html,servicing-areas/chengundram-catering.html,20.07,79.93,PASS,4211
servicing-areas/kilmurungai-catering.html,servicing-areas/paravamalai-catering.html,20.06,79.94,PASS,4099
servicing-areas/vepampattu-catering.html,servicing-areas/kattuputhur-catering.html,20.06,79.94,PASS,4171
servicing-areas/kattuputhur-catering.html,servicing-areas/vepampattu-catering.html,20.06,79.94,PASS,4202
servicing-areas/elluparai-catering.html,servicing-areas/alleri-catering.html,20.05,79.95,PASS,4206
servicing-areas/navalpur-catering.html,servicing-areas/vellore-r-f-catering.html,20.05,79.95,PASS,4212
servicing-areas/alleri-catering.html,servicing-areas/elluparai-catering.html,20.05,79.95,PASS,4196
servicing-areas/kondasamudram-catering.html,servicing-areas/kandili-catering.html,20.04,79.96,PASS,4201
servicing-areas/kannamangalam-catering.html,servicing-areas/pakkam-catering.html,20.02,79.98,PASS,4177
servicing-areas/thiriyalam-catering.html,servicing-areas/kilkrishnapuram-catering.html,20.0,80.0,PASS,4194
servicing-areas/sadupperi-catering.html,servicing-areas/anandhalai-catering.html,20.0,80.0,PASS,4158
servicing-areas/kilkrishnapuram-catering.html,servicing-areas/thiriyalam-catering.html,20.0,80.0,PASS,4197
servicing-areas/dharapadavedu-catering.html,servicing-areas/paravamalai-r-f-catering.html,20.0,80.0,PASS,4215
servicing-areas/periyankuppam-catering.html,servicing-areas/ammanankuppam-catering.html,19.99,80.01,PASS,4195
servicing-areas/palavansathu-catering.html,servicing-areas/gudiyatham-town-catering.html,19.98,80.02,PASS,4163
servicing-areas/charakkal-catering.html,servicing-areas/kaniyambadi-r-f-catering.html,19.98,80.02,PASS,4173
servicing-areas/kallapadi-catering.html,servicing-areas/danakondapalli-catering.html,19.97,80.03,PASS,4186
servicing-areas/virudampattu-catering.html,servicing-areas/brahmapuram-catering.html,19.97,80.03,PASS,4185
servicing-areas/danakondapalli-catering.html,servicing-areas/kallapadi-catering.html,19.97,80.03,PASS,4227
servicing-areas/rajakuppam-catering.html,servicing-areas/labbaimankuppam-catering.html,19.96,80.04,PASS,4196
servicing-areas/labbaimankuppam-catering.html,servicing-areas/rajakuppam-catering.html,19.96,80.04,PASS,4151
servicing-areas/melalathur-catering.html,servicing-areas/sathuvachari-catering.html,19.95,80.05,PASS,4197
guides/blogs/housewarming-catering-checklist-for-mixed-menus-around-thiruvalam-junction.html,guides/blogs/housewarming-catering-guest-count-guide-practical-decisions-for-mixed-menus.html,19.95,80.05,PASS,2881
servicing-areas/kandaneri-catering.html,servicing-areas/arumparuthi-catering.html,19.94,80.06,PASS,4220
servicing-areas/arumparuthi-catering.html,servicing-areas/kandaneri-catering.html,19.94,80.06,PASS,4187
servicing-areas/palampakkam-catering.html,servicing-areas/athiyur-catering.html,19.91,80.09,PASS,4164
servicing-areas/sathambakkam-catering.html,servicing-areas/ambur-town-catering.html,19.9,80.1,PASS,4110
servicing-areas/dakshinapathapalayam-catering.html,servicing-areas/chettikuppam-catering.html,19.9,80.1,PASS,4153
servicing-areas/chettikuppam-catering.html,servicing-areas/dakshinapathapalayam-catering.html,19.9,80.1,PASS,4184
servicing-areas/thorapadi-catering.html,servicing-areas/thengal-catering.html,19.9,80.1,PASS,4193
servicing-areas/thengal-catering.html,servicing-areas/thorapadi-catering.html,19.9,80.1,PASS,4168
servicing-areas/jarthankollai-catering.html,servicing-areas/unai-catering.html,19.87,80.13,PASS,4173
servicing-areas/unai-catering.html,servicing-areas/jarthankollai-catering.html,19.87,80.13,PASS,4150
servicing-areas/nedumipalayam-catering.html,servicing-areas/thiriyalam-catering.html,19.86,80.14,PASS,4190
servicing-areas/mukkundram-catering.html,servicing-areas/palavansathu-catering.html,19.86,80.14,PASS,4199
guides/blogs/catering-service-staff-planning-guide-for-mixed-menus-around-unai.html,guides/blogs/catering-service-staff-planning-guide-practical-decisions-for-family-preferences.html,19.85,80.15,PASS,3041
servicing-areas/thottapalayam-catering.html,servicing-areas/thalayatham-catering.html,19.84,80.16,PASS,4203
servicing-areas/thalayatham-catering.html,servicing-areas/thottapalayam-catering.html,19.84,80.16,PASS,4166
servicing-areas/konavattam-catering.html,servicing-areas/maniyarakuppam-catering.html,19.84,80.16,PASS,4121
servicing-areas/vannivedu-catering.html,servicing-areas/timiri-catering.html,19.83,80.17,PASS,4203
servicing-areas/veerichettipalli-catering.html,servicing-areas/nedumipalayam-catering.html,19.82,80.18,PASS,4137
servicing-areas/kalavai-catering.html,servicing-areas/perumal-koil-street-catering.html,19.81,80.19,PASS,4210
servicing-areas/panapakkam-catering.html,servicing-areas/danakondapalli-catering.html,19.81,80.19,PASS,4190
servicing-areas/sevur-catering.html,servicing-areas/kaspa-catering.html,19.81,80.19,PASS,4157
servicing-areas/kasalankuppam-catering.html,servicing-areas/sholavaram-catering.html,19.8,80.2,PASS,4160
servicing-areas/kalanipakkam-catering.html,servicing-areas/masigam-catering.html,19.8,80.2,PASS,4180
servicing-areas/murukkeri-catering.html,servicing-areas/nacharkuppam-catering.html,19.79,80.21,PASS,4186
servicing-areas/nacharkuppam-catering.html,servicing-areas/murukkeri-catering.html,19.79,80.21,PASS,4191
servicing-areas/arumbakkam-catering.html,servicing-areas/kulithigi-catering.html,19.76,80.24,PASS,4194
servicing-areas/bomminakuppam-catering.html,servicing-areas/danakondapalli-catering.html,19.76,80.24,PASS,4211
